"cntry","w4q47","w4q50","w4q52","gndr","agea","eduyrs","eisced","hinctnta","region"
"IS",3,3,2,2,23,16,4,10,"IS001"
"IS",3,2,2,2,28,18,6,6,"IS002"
"IS",2,3,2,2,22,15,4,9,"IS002"
"IS",2,2,2,1,74,5,2,2,"IS002"
"IS",2,3,3,2,24,17,6,4,"IS002"
"IS",2,2,2,2,59,15,6,3,"IS001"
"IS",1,3,3,2,41,26,7,4,"IS001"
"IS",2,2,2,1,46,16,5,1,"IS002"
"IS",3,2,1,2,70,8,2,1,"IS002"
"IS",1,4,4,2,41,19,7,6,"IS001"
"IS",2,3,2,2,50,17,3,5,"IS001"
"IS",1,3,3,1,47,17,5,10,"IS001"
"IS",1,3,3,2,71,14,5,4,"IS002"
"IS",1,4,3,1,45,23,7,9,"IS001"
"IS",1,3,3,1,48,13,2,7,"IS002"
"IS",2,3,3,1,37,21,5,6,"IS002"
"IS",1,3,3,1,74,15,5,2,"IS001"
"IS",1,2,3,1,63,8,2,7,"IS001"
"IS",1,3,3,1,24,17,5,5,"IS001"
"IS",1,3,3,1,53,30,7,4,"IS001"
"IS",2,3,3,2,34,19,6,7,"IS002"
"IS",2,2,2,1,71,14,5,NA,"IS002"
"IS",1,4,4,2,72,8,2,2,"IS001"
"IS",3,2,1,1,40,16,3,NA,"IS002"
"IS",2,3,2,1,62,18,5,4,"IS002"
"IS",4,1,1,1,34,16,3,8,"IS002"
"IS",2,2,2,1,29,17,6,10,"IS001"
"IS",1,3,3,1,72,14,5,4,"IS001"
"IS",1,3,3,1,77,8,5,4,"IS001"
"IS",3,3,3,1,29,18,6,4,"IS001"
"IS",1,4,4,2,37,20,7,8,"IS002"
"IS",3,2,2,1,58,16,6,5,"IS001"
"IS",1,3,3,1,56,14,3,2,"IS001"
"IS",3,2,2,2,38,NA,2,4,"IS001"
"IS",2,3,3,2,42,18,NA,10,"IS002"
"IS",1,3,3,2,68,13,3,5,"IS002"
"IS",2,2,2,2,69,14,2,2,"IS002"
"IS",3,2,2,2,42,18,7,10,"IS002"
"IS",3,2,2,2,19,13,4,9,"IS001"
"IS",2,2,3,1,79,14,5,4,"IS001"
"IS",1,2,2,2,66,11,2,8,"IS002"
"IS",1,2,3,1,80,11,5,6,"IS001"
"IS",1,4,4,2,48,26,7,8,"IS001"
"IS",2,3,3,2,60,15,7,8,"IS001"
"IS",1,2,2,2,53,20,7,8,"IS002"
"IS",1,2,2,1,66,14,6,4,"IS002"
"IS",3,2,2,1,43,15,2,3,"IS001"
"IS",2,3,4,2,32,17,6,5,"IS002"
"IS",2,2,2,2,46,20,7,10,"IS001"
"IS",1,3,3,1,37,20,7,6,"IS001"
"IS",1,3,2,2,33,13,4,6,"IS001"
"IS",1,3,3,2,44,24,7,2,"IS001"
"IS",2,3,2,2,36,19,6,6,"IS001"
"IS",1,3,4,2,76,10,2,1,"IS002"
"IS",1,2,3,1,50,16,3,3,"IS001"
"IS",2,3,3,1,45,18,6,9,"IS002"
"IS",1,4,4,1,65,12,2,6,"IS002"
"IS",1,3,2,1,60,11,2,3,"IS001"
"IS",1,3,3,1,56,22,7,7,"IS001"
"IS",1,2,2,1,55,14,5,4,"IS001"
"IS",3,2,4,1,56,6,2,7,"IS002"
"IS",2,3,3,2,60,19,6,9,"IS001"
"IS",2,4,4,1,43,16,2,8,"IS001"
"IS",1,4,4,2,69,17,7,5,"IS002"
"IS",3,2,2,2,42,24,6,3,"IS001"
"IS",1,4,4,2,36,18,7,7,"IS002"
"IS",1,4,4,2,79,9,3,2,"IS001"
"IS",1,3,3,2,84,12,6,2,"IS002"
"IS",2,3,2,1,86,17,5,2,"IS001"
"IS",2,3,2,2,71,14,NA,4,"IS001"
"IS",2,3,2,2,44,20,5,5,"IS002"
"IS",1,3,3,1,59,14,6,7,"IS001"
"IS",1,3,2,1,48,18,6,6,"IS002"
"IS",2,3,2,2,58,20,6,3,"IS002"
"IS",1,3,2,2,60,11,2,4,"IS001"
"IS",2,2,2,1,58,22,7,3,"IS001"
"IS",1,4,4,2,78,19,6,2,"IS001"
"IS",1,3,3,1,38,20,7,8,"IS001"
"IS",3,1,1,1,59,13,4,6,"IS001"
"IS",3,2,2,1,43,17,5,7,"IS001"
"IS",2,3,3,2,38,19,7,9,"IS002"
"IS",2,2,1,2,50,19,7,7,"IS002"
"IS",1,2,2,2,60,18,6,4,"IS002"
"IS",3,2,2,2,27,12,2,6,"IS001"
"IS",1,3,3,1,37,15,5,9,"IS001"
"IS",2,1,2,2,43,18,2,5,"IS001"
"IS",1,3,4,2,56,22,7,3,"IS001"
"IS",2,3,2,1,56,14,3,4,"IS002"
"IS",2,2,2,2,65,21,6,5,"IS001"
"IS",3,1,1,1,67,16,5,2,"IS001"
"IS",2,3,2,1,65,16,7,7,"IS001"
"IS",1,3,3,1,63,9,2,3,"IS002"
"IS",1,3,2,1,60,18,6,9,"IS002"
"IS",1,3,2,2,27,20,6,3,"IS002"
"IS",3,2,1,1,32,14,3,7,"IS002"
"IS",2,3,3,2,61,12,2,4,"IS002"
"IS",2,3,3,2,58,10,2,NA,"IS002"
"IS",1,4,4,1,81,16,5,3,"IS001"
"IS",2,2,2,2,57,18,3,3,"IS001"
"IS",2,3,2,2,67,12,3,5,"IS001"
"IS",1,3,3,2,71,20,7,6,"IS002"
"IS",2,3,2,2,21,14,4,5,"IS001"
"IS",1,3,4,2,58,17,6,7,"IS001"
"IS",2,2,3,1,57,22,7,8,"IS001"
"IS",1,3,2,1,68,15,5,5,"IS001"
"IS",2,3,3,1,65,16,5,4,"IS001"
"IS",1,4,4,2,62,20,5,7,"IS001"
"IS",1,3,4,2,62,10,2,4,"IS002"
"IS",1,3,2,1,66,10,2,6,"IS002"
"IS",2,2,2,2,57,20,7,NA,"IS001"
"IS",2,3,3,2,41,13,2,3,"IS002"
"IS",2,3,3,1,24,13,2,2,"IS002"
"IS",2,2,3,2,54,19,7,6,"IS001"
"IS",1,3,2,2,40,13,3,4,"IS002"
"IS",1,3,4,1,69,16,3,6,"IS001"
"IS",3,2,2,2,34,22,7,4,"IS001"
"IS",1,3,3,2,48,20,7,6,"IS002"
"IS",1,3,3,2,32,19,7,7,"IS001"
"IS",2,3,3,1,34,25,4,8,"IS001"
"IS",1,3,3,2,52,20,6,7,"IS001"
"IS",2,2,2,1,70,8,2,4,"IS002"
"IS",2,3,3,2,54,20,4,4,"IS001"
"IS",3,3,3,1,19,13,4,NA,"IS002"
"IS",2,2,2,1,36,28,7,5,"IS001"
"IS",3,1,1,1,55,8,2,3,"IS002"
"IS",1,3,3,1,67,17,6,5,"IS001"
"IS",1,3,3,1,59,25,7,8,"IS001"
"IS",2,2,2,1,78,9,5,3,"IS001"
"IS",1,2,2,1,42,19,7,8,"IS002"
"IS",1,3,3,2,63,14,3,5,"IS002"
"IS",2,2,2,1,83,8,2,1,"IS001"
"IS",1,4,4,1,74,29,7,7,"IS001"
"IS",1,4,4,1,42,21,7,9,"IS001"
"IS",1,3,4,1,43,18,5,1,"IS001"
"IS",2,3,3,1,31,20,6,6,"IS002"
"IS",1,2,2,2,48,22,7,5,"IS002"
"IS",2,2,2,1,33,14,4,4,"IS002"
"IS",1,3,2,1,61,10,2,5,"IS002"
"IS",1,3,3,1,25,18,6,4,"IS001"
"IS",2,3,3,1,83,15,6,6,"IS002"
"IS",1,4,3,1,40,23,7,4,"IS001"
"IS",1,3,3,2,51,21,6,7,"IS002"
"IS",1,3,3,2,60,17,7,4,"IS001"
"IS",1,3,3,2,44,12,2,7,"IS002"
"IS",1,2,2,2,46,10,2,5,"IS002"
"IS",2,2,2,1,54,12,2,8,"IS001"
"IS",2,3,3,1,74,2,2,4,"IS001"
"IS",1,4,4,2,36,15,2,4,"IS001"
"IS",3,2,1,2,35,13,2,2,"IS001"
"IS",NA,NA,NA,1,19,13,4,10,"IS001"
"IS",1,4,2,1,39,18,4,3,"IS001"
"IS",2,3,2,2,34,18,7,4,"IS001"
"IS",1,2,2,2,65,18,6,6,"IS002"
"IS",1,3,3,2,39,18,6,3,"IS002"
"IS",1,3,4,2,45,20,7,7,"IS002"
"IS",2,2,2,1,68,15,5,5,"IS001"
"IS",1,3,2,1,45,23,7,9,"IS001"
"IS",3,3,3,2,77,10,3,NA,"IS001"
"IS",1,3,2,1,41,18,6,5,"IS001"
"IS",1,3,3,1,56,20,6,2,"IS001"
"IS",1,3,2,2,51,19,4,9,"IS001"
"IS",2,3,3,2,63,16,2,6,"IS001"
"IS",1,4,4,1,59,15,5,8,"IS002"
"IS",2,2,2,1,40,19,6,5,"IS001"
"IS",2,3,2,2,43,20,7,4,"IS002"
"IS",1,3,3,1,56,18,6,9,"IS001"
"IS",2,2,2,2,43,19,7,9,"IS001"
"IS",2,2,2,2,41,16,4,8,"IS002"
"IS",1,3,2,1,55,12,2,3,"IS002"
"IS",1,4,4,2,74,20,6,5,"IS001"
"IS",1,3,3,2,47,21,7,8,"IS001"
"IS",2,2,2,1,79,19,7,3,"IS001"
"IS",2,3,2,1,83,18,2,2,"IS001"
"IS",2,3,3,2,52,17,6,6,"IS001"
"IS",1,3,3,1,70,10,2,8,"IS001"
"IS",1,3,4,2,50,19,6,3,"IS001"
"IS",1,3,3,1,43,20,6,7,"IS002"
"IS",1,4,4,2,61,15,6,7,"IS001"
"IS",1,2,4,1,59,17,6,6,"IS002"
"IS",1,4,4,2,50,18,6,8,"IS001"
"IS",1,3,3,2,55,18,7,4,"IS002"
"IS",2,3,3,1,27,16,4,8,"IS001"
"IS",2,3,2,2,24,16,4,10,"IS001"
"IS",1,3,3,2,62,13,3,5,"IS002"
"IS",1,3,2,1,58,19,7,NA,"IS001"
"IS",1,3,4,2,77,10,2,3,"IS002"
"IS",1,3,3,2,53,13,4,8,"IS001"
"IS",3,1,2,2,33,18,6,5,"IS001"
"IS",2,3,3,2,77,17,4,NA,"IS001"
"IS",1,2,2,2,37,16,4,3,"IS002"
"IS",2,3,3,2,78,16,6,4,"IS002"
"IS",2,3,3,2,65,17,6,10,"IS001"
"IS",1,3,3,1,70,17,7,7,"IS002"
"IS",1,3,3,2,52,18,6,7,"IS001"
"IS",2,1,1,2,58,12,3,4,"IS002"
"IS",2,2,1,1,71,10,2,4,"IS001"
"IS",1,3,2,2,19,13,2,NA,"IS002"
"IS",1,2,NA,1,48,16,5,4,"IS001"
"IS",1,4,3,1,67,14,5,9,"IS001"
"IS",1,4,4,2,33,18,5,7,"IS001"
"IS",1,3,3,1,30,17,4,3,"IS002"
"IS",1,3,3,2,29,18,6,4,"IS001"
"IS",2,2,2,1,34,11,2,9,"IS001"
"IS",3,2,2,2,68,13,3,2,"IS002"
"IS",1,2,2,1,82,12,3,4,"IS002"
"IS",2,3,3,2,53,17,6,7,"IS002"
"IS",2,3,2,2,23,16,4,5,"IS001"
"IS",2,3,2,2,66,14,4,3,"IS001"
"IS",1,3,3,2,70,25,6,NA,"IS001"
"IS",1,3,2,2,55,19,7,9,"IS001"
"IS",1,4,4,2,44,25,7,9,"IS001"
"IS",1,3,3,1,33,16,3,5,"IS001"
"IS",3,2,2,2,32,19,7,6,"IS001"
"IS",1,3,3,1,57,20,7,4,"IS001"
"IS",1,2,2,1,63,21,7,6,"IS001"
"IS",2,3,4,2,51,20,7,8,"IS001"
"IS",1,3,3,2,80,20,7,5,"IS001"
"IS",1,3,3,2,72,26,6,2,"IS001"
"IS",1,3,2,1,52,16,5,4,"IS001"
"IS",1,3,4,2,54,20,7,10,"IS001"
"IS",1,3,4,1,69,14,5,6,"IS001"
"IS",1,4,4,2,46,19,7,10,"IS001"
"IS",1,3,3,2,65,15,4,3,"IS001"
"IS",1,3,3,2,30,16,5,9,"IS001"
"IS",2,2,2,2,64,12,2,3,"IS002"
"IS",2,2,1,2,39,18,6,3,"IS001"
"IS",1,3,3,1,29,14,4,7,"IS002"
"IS",2,2,2,1,59,10,2,2,"IS002"
"IS",1,3,3,1,72,12,3,4,"IS002"
"IS",4,1,1,2,51,24,7,1,"IS002"
"IS",3,1,1,1,83,14,5,3,"IS002"
"IS",1,3,3,1,67,12,3,2,"IS002"
"IS",2,3,3,2,58,17,5,NA,"IS002"
"IS",1,3,2,2,32,17,6,3,"IS002"
"IS",1,3,2,1,65,12,3,4,"IS002"
"IS",2,2,3,2,49,17,6,8,"IS001"
"IS",1,3,2,2,48,10,2,6,"IS001"
"IS",1,4,3,2,22,17,3,7,"IS001"
"IS",1,3,3,1,66,20,6,10,"IS001"
"IS",2,3,4,2,68,32,7,2,"IS001"
"IS",2,2,2,1,46,12,5,6,"IS001"
"IS",4,2,1,1,52,18,6,7,"IS002"
"IS",1,2,3,1,28,14,4,4,"IS001"
"IS",1,3,2,2,55,16,5,9,"IS001"
"IS",1,3,4,2,63,11,2,10,"IS002"
"IS",3,3,3,2,31,15,4,5,"IS002"
"IS",2,3,2,2,61,18,6,6,"IS001"
"IS",4,1,1,2,19,13,4,8,"IS001"
"IS",2,2,2,2,44,10,2,6,"IS002"
"IS",2,2,2,2,21,13,4,7,"IS002"
"IS",2,3,4,1,20,14,4,7,"IS001"
"IS",1,3,4,2,70,18,3,4,"IS002"
"IS",3,2,2,2,44,24,7,NA,"IS001"
"IS",1,3,3,2,31,17,6,8,"IS001"
"IS",2,2,2,2,49,20,6,8,"IS001"
"IS",2,2,2,2,67,19,7,6,"IS001"
"IS",2,1,2,1,81,9,5,2,"IS002"
"IS",1,3,3,1,73,19,7,5,"IS001"
"IS",1,3,3,2,44,21,7,7,"IS001"
"IS",2,3,3,1,31,20,7,7,"IS001"
"IS",1,3,4,2,50,21,6,8,"IS002"
"IS",1,4,4,1,60,19,7,8,"IS001"
"IS",2,3,3,2,50,11,2,5,"IS002"
"IS",1,4,4,1,53,20,7,10,"IS001"
"IS",1,3,3,1,46,14,3,6,"IS002"
"IS",3,2,2,1,51,10,2,5,"IS002"
"IS",1,3,3,1,78,20,6,NA,"IS002"
"IS",2,2,2,2,75,7,2,3,"IS001"
"IS",1,2,3,1,56,19,6,8,"IS001"
"IS",1,3,3,1,46,12,2,5,"IS002"
"IS",1,3,3,2,48,19,6,5,"IS001"
"IS",1,3,2,2,51,13,4,8,"IS002"
"IS",1,3,3,1,37,15,4,6,"IS001"
"IS",2,2,1,2,41,18,6,7,"IS002"
"IS",1,3,3,1,60,25,7,8,"IS001"
"IS",3,3,3,1,59,18,7,10,"IS001"
"IS",2,3,3,1,23,14,4,3,"IS001"
"IS",2,3,3,2,38,22,7,7,"IS001"
"IS",1,4,4,2,50,18,6,7,"IS001"
"IS",2,1,1,1,58,22,6,1,"IS001"
"IS",3,2,2,1,35,20,2,7,"IS001"
"IS",2,3,3,2,79,14,7,6,"IS002"
"IS",2,2,2,2,68,10,2,6,"IS001"
"IS",1,3,4,1,54,15,5,10,"IS001"
"IS",3,3,3,1,66,10,2,3,"IS002"
"IS",1,3,2,1,31,22,6,5,"IS001"
"IS",2,2,2,2,19,13,2,4,"IS001"
"IS",1,3,3,2,59,18,6,7,"IS002"
"IS",NA,NA,NA,2,52,11,2,1,"IS002"
"IS",1,3,3,2,58,15,2,NA,"IS002"
"IS",2,2,1,2,63,9,2,6,"IS002"
"IS",1,2,3,1,80,10,3,2,"IS001"
"IS",NA,NA,NA,1,50,20,7,10,"IS001"
"IS",1,3,3,2,30,19,7,3,"IS001"
"IS",1,3,4,1,46,20,7,5,"IS001"
"IS",2,2,2,2,80,25,7,3,"IS001"
"IS",1,3,4,1,41,10,2,6,"IS001"
"IS",2,2,2,2,19,13,2,3,"IS001"
"IS",2,3,3,1,21,14,4,10,"IS001"
"IS",2,2,1,1,26,17,4,7,"IS001"
"IS",1,3,3,2,52,17,6,7,"IS001"
"IS",1,3,3,1,62,14,5,NA,"IS001"
"IS",1,3,3,1,72,16,5,5,"IS001"
"IS",2,3,3,1,69,16,5,2,"IS001"
"IS",3,2,2,2,42,17,4,7,"IS001"
"IS",3,3,2,2,71,12,2,2,"IS001"
"IS",1,2,3,2,65,17,6,7,"IS001"
"IS",1,2,2,2,55,18,6,4,"IS002"
"IS",1,4,4,2,69,15,2,4,"IS001"
"IS",2,2,1,2,50,26,7,5,"IS001"
"IS",2,3,2,1,29,18,3,9,"IS002"
"IS",4,1,1,2,59,8,2,5,"IS002"
"IS",1,3,2,1,24,18,6,10,"IS001"
"IS",1,2,1,2,51,22,6,5,"IS001"
"IS",2,2,2,1,72,14,5,4,"IS001"
"IS",1,2,2,1,69,21,5,6,"IS002"
"IS",2,3,2,1,43,14,6,8,"IS001"
"IS",1,2,2,2,48,22,7,6,"IS001"
"IS",1,4,2,2,85,7,6,2,"IS001"
"IS",1,4,4,2,76,20,7,3,"IS001"
"IS",1,4,4,2,46,18,3,2,"IS002"
"IS",2,2,2,2,47,20,7,7,"IS001"
"IS",1,4,4,2,73,19,7,5,"IS001"
"IS",3,3,3,1,41,20,7,2,"IS002"
"IS",2,2,1,2,58,11,2,6,"IS002"
"IS",2,3,2,1,23,14,4,5,"IS001"
"IS",2,2,2,2,32,18,7,7,"IS002"
"IS",2,3,3,2,40,18,6,6,"IS002"
"IS",2,2,2,2,52,20,7,9,"IS001"
"IS",1,3,3,1,73,5,1,3,"IS002"
"IS",1,3,3,2,35,18,7,6,"IS002"
"IS",1,3,3,1,64,14,3,5,"IS002"
"IS",2,2,2,1,34,20,6,6,"IS001"
"IS",1,3,3,1,66,14,3,9,"IS001"
"IS",1,3,4,2,72,19,7,4,"IS001"
"IS",2,3,4,2,30,18,6,4,"IS002"
"IS",1,3,2,2,39,17,3,5,"IS001"
"IS",1,2,2,1,59,22,5,5,"IS002"
"IS",1,2,3,2,65,17,5,4,"IS001"
"IS",1,4,4,1,68,18,5,4,"IS002"
"IS",2,3,3,1,66,8,2,3,"IS002"
"IS",2,3,2,1,64,15,5,7,"IS002"
"IS",3,3,3,1,44,12,3,6,"IS002"
"IS",1,3,3,1,82,17,5,7,"IS001"
"IS",2,2,3,2,76,16,6,8,"IS001"
"IS",3,2,2,2,48,18,7,4,"IS002"
"IS",1,3,3,2,53,14,3,8,"IS002"
"IS",2,2,3,2,40,16,3,8,"IS001"
"IS",1,4,4,1,77,16,5,5,"IS002"
"IS",1,4,3,2,78,10,2,4,"IS002"
"IS",2,2,2,2,54,15,7,NA,"IS001"
"IS",1,2,3,2,76,17,4,3,"IS001"
"IS",1,2,2,1,49,14,3,6,"IS002"
"IS",1,3,3,1,74,19,6,5,"IS001"
"IS",1,3,3,1,51,19,5,6,"IS001"
"IS",3,2,2,1,43,13,2,3,"IS001"
"IS",1,3,3,2,56,26,7,7,"IS001"
"IS",2,3,3,2,68,NA,5,3,"IS001"
"IS",2,2,2,1,67,17,6,6,"IS001"
"IS",1,4,4,1,59,22,7,8,"IS001"
"IS",2,3,3,1,64,16,3,4,"IS001"
"IS",2,2,2,2,37,19,6,4,"IS002"
"IS",2,3,3,2,61,18,6,7,"IS001"
"IS",1,3,3,2,44,20,6,6,"IS002"
"IS",1,3,3,1,36,22,7,7,"IS002"
"IS",2,3,2,2,41,17,6,3,"IS001"
"IS",2,2,2,1,41,20,6,3,"IS001"
"IS",3,3,3,1,59,19,7,5,"IS001"
"IS",2,2,2,1,79,14,5,NA,"IS002"
"IS",2,3,3,2,69,17,5,NA,"IS001"
"IS",1,3,3,2,65,9,2,4,"IS002"
"IS",1,3,3,1,39,19,6,5,"IS001"
"IS",1,3,3,2,31,18,6,9,"IS001"
"IS",2,2,2,2,58,9,2,NA,"IS002"
"IS",2,2,3,2,48,27,7,10,"IS001"
"IS",1,3,4,1,77,14,5,2,"IS002"
"IS",1,2,3,1,64,20,7,4,"IS001"
"IS",2,2,2,1,46,20,7,9,"IS001"
"IS",1,4,3,1,65,11,2,5,"IS002"
"IS",1,3,3,2,43,18,7,10,"IS001"
"IS",3,2,1,2,54,15,4,1,"IS002"
"IS",2,3,4,2,47,19,3,10,"IS001"
"IS",2,2,2,1,38,25,7,4,"IS001"
"IS",1,4,3,2,28,15,4,4,"IS002"
"IS",1,3,2,1,56,18,7,7,"IS001"
"IS",2,2,3,1,66,12,5,4,"IS001"
"IS",1,3,3,1,69,9,5,6,"IS002"
"IS",2,2,1,2,28,15,4,3,"IS001"
"IS",1,4,3,2,28,15,4,NA,"IS001"
"IS",1,3,3,2,31,21,7,6,"IS001"
"IS",1,3,3,2,52,26,7,10,"IS001"
"IS",3,2,1,2,69,13,3,1,"IS001"
"IS",2,2,2,1,53,15,3,4,"IS001"
"IS",3,2,2,1,61,14,5,2,"IS002"
"IS",4,2,2,2,36,15,5,2,"IS001"
"IS",1,3,3,2,59,24,7,10,"IS001"
"IS",1,3,2,1,45,20,7,8,"IS001"
"IS",1,4,4,1,47,20,6,9,"IS001"
"IS",2,2,2,1,57,17,5,9,"IS001"
"IS",1,4,4,1,49,13,2,10,"IS002"
"IS",1,4,4,2,62,14,3,1,"IS001"
"IS",1,4,4,2,66,9,2,3,"IS002"
"IS",1,3,2,2,40,17,6,3,"IS001"
"IS",2,3,2,1,46,21,6,5,"IS001"
"IS",3,2,2,1,18,12,2,1,"IS002"
"IS",1,4,4,2,52,18,7,10,"IS001"
"IS",3,2,2,2,59,15,5,3,"IS002"
"IS",1,3,3,2,48,19,7,8,"IS001"
"IS",1,3,3,2,86,15,2,2,"IS002"
"IS",1,2,2,2,50,22,6,7,"IS001"
"IS",1,3,4,2,29,21,7,6,"IS001"
"IS",2,2,2,2,64,18,6,5,"IS001"
"IS",2,3,3,2,64,16,3,6,"IS002"
"IS",2,3,4,1,42,14,4,8,"IS001"
"IS",1,3,2,1,48,20,6,6,"IS002"
"IS",2,2,1,2,62,18,4,7,"IS002"
"IS",2,2,2,1,36,25,7,4,"IS001"
"IS",3,2,2,2,39,18,5,6,"IS001"
"IS",2,2,2,2,43,21,7,NA,"IS001"
"IS",1,3,3,1,68,13,3,4,"IS002"
"IS",3,2,1,2,20,14,2,4,"IS002"
"IS",2,2,2,1,70,19,7,9,"IS001"
"IS",1,3,3,2,72,20,6,8,"IS001"
"IS",1,4,3,2,43,21,7,5,"IS001"
"IS",2,3,3,2,40,20,7,2,"IS001"
"IS",1,3,4,2,61,13,2,6,"IS002"
"IS",1,2,2,1,30,20,7,4,"IS001"
"IS",1,3,3,1,54,8,2,2,"IS002"
"IS",1,2,1,1,44,13,2,7,"IS002"
"IS",2,3,3,2,42,18,7,5,"IS001"
"IS",2,3,3,1,29,20,3,1,"IS001"
"IS",1,2,2,1,50,19,7,9,"IS001"
"IS",1,3,3,2,65,18,6,6,"IS001"
"IS",2,3,1,2,22,15,4,8,"IS001"
"IT",2,1,1,2,59,18,6,10,"ITC"
"IT",1,2,3,1,61,11,3,7,"ITH"
"IT",2,2,2,2,34,9,3,NA,"ITC"
"IT",1,3,2,2,45,18,4,2,"ITC"
"IT",2,4,3,1,45,12,3,2,"ITF"
"IT",1,3,3,2,47,8,2,4,"ITC"
"IT",1,2,3,2,43,18,7,9,"ITH"
"IT",1,3,3,2,54,15,4,7,"ITC"
"IT",2,1,1,1,56,18,7,4,"ITF"
"IT",1,3,2,2,53,8,2,6,"ITI"
"IT",1,2,2,1,54,10,2,8,"ITH"
"IT",2,2,2,1,31,16,4,NA,"ITH"
"IT",1,3,4,1,74,28,7,5,"ITC"
"IT",1,2,2,2,24,19,6,NA,"ITC"
"IT",2,1,2,2,53,8,2,NA,"ITH"
"IT",2,2,3,2,73,18,7,8,"ITH"
"IT",2,2,3,2,45,19,7,NA,"ITI"
"IT",4,2,1,2,19,14,4,NA,"ITC"
"IT",3,2,1,2,32,13,3,4,"ITI"
"IT",1,3,4,2,44,13,4,7,"ITI"
"IT",1,3,2,1,61,13,4,7,"ITC"
"IT",3,2,1,2,49,18,7,NA,"ITH"
"IT",1,3,2,1,33,15,5,NA,"ITF"
"IT",NA,NA,NA,1,50,10,2,4,"ITC"
"IT",1,3,2,1,62,17,7,10,"ITI"
"IT",3,1,2,1,53,8,2,NA,"ITF"
"IT",1,3,3,1,47,13,4,5,"ITF"
"IT",1,2,3,1,64,15,5,6,"ITC"
"IT",2,2,2,2,26,16,6,NA,"ITH"
"IT",4,3,4,1,38,13,NA,NA,"ITI"
"IT",1,3,3,1,23,11,3,NA,"ITH"
"IT",1,2,2,1,58,13,4,7,"ITH"
"IT",1,3,2,2,33,19,7,NA,"ITH"
"IT",4,3,2,1,30,21,7,NA,"ITH"
"IT",3,1,1,1,47,20,7,4,"ITI"
"IT",2,2,2,1,58,17,4,7,"ITI"
"IT",1,3,2,2,37,16,6,4,"ITI"
"IT",2,2,4,2,58,14,4,2,"ITH"
"IT",1,2,3,1,43,18,7,7,"ITC"
"IT",1,4,2,1,39,13,4,5,"ITF"
"IT",1,3,2,1,52,17,4,3,"ITF"
"IT",1,3,3,2,36,18,7,5,"ITC"
"IT",1,4,4,1,68,22,6,4,"ITC"
"IT",2,3,2,2,18,15,2,1,"ITF"
"IT",2,3,3,1,30,20,7,NA,"ITF"
"IT",1,3,2,1,42,19,7,8,"ITH"
"IT",2,2,1,2,61,10,4,NA,"ITI"
"IT",1,3,3,1,48,14,4,4,"ITI"
"IT",2,2,1,2,76,8,2,1,"ITG"
"IT",3,2,1,1,19,12,2,NA,"ITC"
"IT",1,2,3,2,25,17,4,5,"ITF"
"IT",3,2,1,1,51,20,4,3,"ITI"
"IT",1,2,3,2,42,13,4,3,"ITG"
"IT",1,3,2,1,61,13,3,5,"ITC"
"IT",1,3,3,1,35,18,7,NA,"ITC"
"IT",1,2,3,1,63,11,3,6,"ITG"
"IT",2,2,1,2,64,13,4,NA,"ITH"
"IT",1,2,2,2,62,23,7,NA,"ITH"
"IT",2,2,1,2,51,13,3,4,"ITC"
"IT",3,1,1,2,44,13,4,5,"ITC"
"IT",3,2,2,1,27,18,7,6,"ITI"
"IT",1,3,3,1,61,23,7,7,"ITH"
"IT",2,3,3,1,41,18,7,8,"ITC"
"IT",2,2,1,2,61,13,3,7,"ITF"
"IT",1,3,4,1,43,16,6,NA,"ITC"
"IT",1,3,3,1,38,14,5,NA,"ITH"
"IT",2,2,1,2,34,13,2,NA,"ITC"
"IT",1,2,1,2,29,13,4,4,"ITF"
"IT",NA,NA,NA,1,39,18,7,NA,"ITH"
"IT",2,3,2,2,29,13,4,3,"ITF"
"IT",1,2,2,2,67,15,4,4,"ITI"
"IT",2,2,3,1,25,10,4,6,"ITC"
"IT",2,3,2,1,60,23,7,10,"ITI"
"IT",3,2,1,1,49,8,2,NA,"ITC"
"IT",2,3,2,2,61,11,5,5,"ITH"
"IT",2,3,2,1,28,20,6,7,"ITF"
"IT",3,2,2,1,48,14,5,8,"ITH"
"IT",2,1,1,2,57,15,5,5,"ITC"
"IT",1,3,2,1,71,13,4,NA,"ITH"
"IT",2,2,2,1,18,12,2,NA,"ITH"
"IT",1,3,2,1,76,13,4,1,"ITF"
"IT",1,3,4,1,19,13,4,NA,"ITH"
"IT",1,3,2,2,61,13,4,7,"ITI"
"IT",1,2,2,1,56,14,5,NA,"ITC"
"IT",2,2,2,2,53,18,7,NA,"ITG"
"IT",1,3,3,1,64,11,3,7,"ITI"
"IT",2,2,3,2,26,13,4,10,"ITH"
"IT",2,2,2,2,23,16,4,NA,"ITF"
"IT",2,2,1,2,62,19,6,4,"ITF"
"IT",4,2,2,1,65,13,5,4,"ITC"
"IT",1,3,3,2,64,13,4,9,"ITI"
"IT",2,3,2,2,46,18,7,8,"ITG"
"IT",2,2,2,2,55,13,4,NA,"ITC"
"IT",1,4,3,1,NA,13,4,NA,"ITG"
"IT",1,3,1,2,60,11,3,4,"ITI"
"IT",2,1,1,2,66,13,4,NA,"ITH"
"IT",3,2,2,1,41,18,6,10,"ITI"
"IT",2,2,1,2,33,13,4,NA,"ITH"
"IT",2,2,2,2,61,17,6,NA,"ITC"
